Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/21/2025,,Regular Season,A5,0|0|0|0|0|76,Loss,,,,,,,,,,,,,,
,,,,,,qJudgements,25,0,2,1,0,0,0,11,68.8,16,3,8,37.5
,,,,,,SleepyCucumber,23,0,14,2,0,0,4,9,69.2,13,5,8,62.5
,,,,,,Lanol,12,12,6,0,0,3,0,6,100.0,6,0,0,0
,,,,,,IMannyGunz,10,0,0,0,0,1,1,4,50.0,8,2,6,33.3
,,,,,,HowToLock,6,3,2,0,0,2,0,2,33.3,6,0,4,0.0
,,,Loyalty Runs Deep,0|0|0|0|0|81,Win,,,,,,,,,,,,,,,
,,,,,,BlacLabelz0,42,0,8,2,0,0,1,16,51.6,31,10,24,41.7
,,,,,,Damnn_CB,20,13,4,0,0,1,1,10,90.9,11,0,0,0
,,,,,,R1 oSaints,12,2,1,2,0,1,1,3,75.0,4,2,2,100.0
,,,,,,IIIAmVicious,5,0,2,0,0,1,0,2,100.0,2,1,1,100.0
,,,,,,Sessions4467,2,4,2,1,0,0,0,1,33.3,3,0,2,0.0
